annotation_id,review_uid,destination,language_review,aspecto,text_clean,input_modelo,label
gm_6824e8229502c609__accesibilidad,gm_6824e8229502c609,Reserva Nacional de Paracas,es,accesibilidad,"El lugar es espectacular, unas vistas únicas en el mundo, pero muy triste que te cobren la entrada de 11 soles peruanos por persona y los baños sean literalmente asquerosos.","aspecto: accesibilidad reseña: El lugar es espectacular, unas vistas únicas en el mundo, pero muy triste que te cobren la entrada de 11 soles peruanos por persona y los baños sean literalmente asquerosos.",ausente
gm_7cea0125696b47e7__accesibilidad,gm_7cea0125696b47e7,Museo Tumbas Reales del Señor de Sipán,es,accesibilidad,"El museo en cuanto a objetos y diseño es un 10/10. PERO llegué 430pm, 1era vez que visito el museo, cuando me vendieron las entradas, nunca me dijeron q la hora de cierre estaba próxima. Después cuando estaba dentro disfrutando del museo, alguien del museo me apuró, me dijo ""en 1 hr se ve todo, ajustando 45min"". Ir a un museo es una experiencia, sobre todo un museo con tantos detalles como este. No pude leer ni admirar el 50% de los objetos. Cada objeto tiene un texto bastante detallado además de ser obras muy bien trabajadas, obras q uno necesita procesar con tiempo, admirar. Soy de Lima, no sé cuando regrese, lamentablemente no tuve una buena experiencia. Sí antes de venderme la entrada me hubieran dicho ""señor estamos próximos a cerrar, tome en cuenta q es probable que el tiempo no le sea suficiente"" ya sabría a lo q me estaba lanzando. Sí van a ir, calculen 2 hrs para admirar todo, para procesar el arte de cada obra y no ir al museo solo por entrar y ya.","aspecto: accesibilidad reseña: El museo en cuanto a objetos y diseño es un 10/10. PERO llegué 430pm, 1era vez que visito el museo, cuando me vendieron las entradas, nunca me dijeron q la hora de cierre estaba próxima. Después cuando estaba dentro disfrutando del museo, alguien del museo me apuró, me dijo ""en 1 hr se ve todo, ajustando 45min"". Ir a un museo es una experiencia, sobre todo un museo con tantos detalles como este. No pude leer ni admirar el 50% de los objetos. Cada objeto tiene un texto bastante detallado además de ser obras muy bien trabajadas, obras q uno necesita procesar con tiempo, admirar. Soy de Lima, no sé cuando regrese, lamentablemente no tuve una buena experiencia. Sí antes de venderme la entrada me hubieran dicho ""señor estamos próximos a cerrar, tome en cuenta q es probable que el tiempo no le sea suficiente"" ya sabría a lo q me estaba lanzando. Sí van a ir, calculen 2 hrs para admirar todo, para procesar el arte de cada obra y no ir al museo solo por entrar y ya.",neutro
gm_756a91a137370469__atencion_servicio,gm_756a91a137370469,Museo Tumbas Reales del Señor de Sipán,es,atencion_servicio,"Pésimo la organización, por correo nos dijeron a las 10 AM, llegamos al lugar 30 minutos y dijeron que podríamos ingresar recién a la 1 pm","aspecto: atencion_servicio reseña: Pésimo la organización, por correo nos dijeron a las 10 AM, llegamos al lugar 30 minutos y dijeron que podríamos ingresar recién a la 1 pm",ausente
gm_139aa58d9e3907bf__atencion_servicio,gm_139aa58d9e3907bf,Museo Tumbas Reales del Señor de Sipán,es,atencion_servicio,Tumbas Reales del señor de sipan.es muy hermoso tanto por fuera que por dentro.esta muy bien cuidado y protejido.esta muy limpiesito todo.los guias son muy coordiales y atentos.,aspecto: atencion_servicio reseña: Tumbas Reales del señor de sipan.es muy hermoso tanto por fuera que por dentro.esta muy bien cuidado y protejido.esta muy limpiesito todo.los guias son muy coordiales y atentos.,positivo
gm_52133000621f72d0__seguridad,gm_52133000621f72d0,Centro Histórico de Lima,es,seguridad,"La Plaza Mayor de Lima, también conocida como Plaza de Armas, es el corazón histórico y simbólico de la ciudad. Rodeada por imponentes edificios como la Catedral de Lima, el Palacio de Gobierno y la Municipalidad, ofrece un escenario único que refleja el esplendor colonial y la importancia política del Perú. Su amplitud, la cuidada jardinería y la majestuosidad de sus construcciones la convierten en un espacio muy fotogénico y siempre lleno de vida, tanto de turistas como de locales. Aunque los alrededores pueden ser un poco caóticos y con presencia de comercio informal, la plaza en sí mantiene su encanto y seguridad, siendo un lugar imprescindible para quienes visitan Lima. Desde aquí parte el famoso Jirón de la Unión, que conecta con la Plaza San Martín, ofreciendo un recorrido lleno de historia, arquitectura y tradición. En definitiva, es un sitio de visita obligada para comprender y disfrutar el alma del centro histórico limeño.","aspecto: seguridad reseña: La Plaza Mayor de Lima, también conocida como Plaza de Armas, es el corazón histórico y simbólico de la ciudad. Rodeada por imponentes edificios como la Catedral de Lima, el Palacio de Gobierno y la Municipalidad, ofrece un escenario único que refleja el esplendor colonial y la importancia política del Perú. Su amplitud, la cuidada jardinería y la majestuosidad de sus construcciones la convierten en un espacio muy fotogénico y siempre lleno de vida, tanto de turistas como de locales. Aunque los alrededores pueden ser un poco caóticos y con presencia de comercio informal, la plaza en sí mantiene su encanto y seguridad, siendo un lugar imprescindible para quienes visitan Lima. Desde aquí parte el famoso Jirón de la Unión, que conecta con la Plaza San Martín, ofreciendo un recorrido lleno de historia, arquitectura y tradición. En definitiva, es un sitio de visita obligada para comprender y disfrutar el alma del centro histórico limeño.",neutro
gm_6f4f074165405131__costos,gm_6f4f074165405131,Líneas y Geoglifos de Nasca y Palpa,en,costos,The best way to see tle lines is to take a flight whis is quite expensive. But you will to that onice in a life ;) ❤🏞🌞🔝,aspecto: costos reseña: The best way to see tle lines is to take a flight whis is quite expensive. But you will to that onice in a life ;) ❤🏞🌞🔝,negativo
gm_1a5d5d00434c85a8__alojamiento,gm_1a5d5d00434c85a8,Santuario Histórico de Machu Picchu,es,alojamiento,"Un lugar maravillosos sobretodo el camino de machupichu hasta el comienzo de la estación, háganlo caminando! Es lo mejor del viaje ♥️ Recomendaciones comprar siempre un tour en Cusco, incluyen siempre la entrada a Machu Pichu, el guía, la estadía en Agua Caliente, ida y vuelta desde Cusco - a Machupichu, almuerzo, eso lo traen todos los tour, adicional traen depende el tour, cena y desayuno en el hotel , snack, treen o van, entre otras cosas, Es todo barato allá excepto el tren, que es Chileno y cobra caro en verdad pero lo demás es todo súper barato y mi consejo es que se queden en aguas calientes más de una noche, es un lugar tan hermoso, soñado, vale totalmente la pena recorrerlo y sus alrededores 🌷","aspecto: alojamiento reseña: Un lugar maravillosos sobretodo el camino de machupichu hasta el comienzo de la estación, háganlo caminando! Es lo mejor del viaje ♥️ Recomendaciones comprar siempre un tour en Cusco, incluyen siempre la entrada a Machu Pichu, el guía, la estadía en Agua Caliente, ida y vuelta desde Cusco - a Machupichu, almuerzo, eso lo traen todos los tour, adicional traen depende el tour, cena y desayuno en el hotel , snack, treen o van, entre otras cosas, Es todo barato allá excepto el tren, que es Chileno y cobra caro en verdad pero lo demás es todo súper barato y mi consejo es que se queden en aguas calientes más de una noche, es un lugar tan hermoso, soñado, vale totalmente la pena recorrerlo y sus alrededores 🌷",negativo
gm_c02af48e30f29223__costos,gm_c02af48e30f29223,Reserva Nacional de Paracas,es,costos,No esta mal. Aunque cobran por entrar. Se nota que es una estafa. Pero las autoridades no hacen nada.,aspecto: costos reseña: No esta mal. Aunque cobran por entrar. Se nota que es una estafa. Pero las autoridades no hacen nada.,negativo
gm_5259ed2b37ee3243__seguridad,gm_5259ed2b37ee3243,Circuito Mágico del Agua,es,seguridad,"Este lugar es un imperdible en una visita a Lima. Lo ideal es ir en la noche dado que se hace un espectáculo de juegos de agua, luz y música que es muy hermoso. El espectáculo lo hacen a las 19.15 hrs, 20.15 hrs y 21.15 hrs. Y dura alrededor de 30 minutos. La entrada es gratis para mayores de 65 años y niños menores de 5 años. El parque tiene 13 fuentes de agua, una de las cuales tiene el récord Guiness del chorro de agua de mayor altura en el mundo (80 metros). Al interior del parque es muy seguro, lleno de familias con niños jugando y disfrutando del espectáculo.","aspecto: seguridad reseña: Este lugar es un imperdible en una visita a Lima. Lo ideal es ir en la noche dado que se hace un espectáculo de juegos de agua, luz y música que es muy hermoso. El espectáculo lo hacen a las 19.15 hrs, 20.15 hrs y 21.15 hrs. Y dura alrededor de 30 minutos. La entrada es gratis para mayores de 65 años y niños menores de 5 años. El parque tiene 13 fuentes de agua, una de las cuales tiene el récord Guiness del chorro de agua de mayor altura en el mundo (80 metros). Al interior del parque es muy seguro, lleno de familias con niños jugando y disfrutando del espectáculo.",positivo
gm_c3717bb78e558640__limpieza,gm_c3717bb78e558640,Centro Histórico de Lima,es,limpieza,"Muy linda, limpia, con bastante seguridad, no hay acceso peatonal, estaba cerrado todo el contorno con vallas papales","aspecto: limpieza reseña: Muy linda, limpia, con bastante seguridad, no hay acceso peatonal, estaba cerrado todo el contorno con vallas papales",positivo
gm_3ccee15177370baa__seguridad,gm_3ccee15177370baa,Centro Histórico de Lima,es,seguridad,"Muy linda no entiendo por qué no podíamos pase al centro de la plaza hasta que en algún momento permitieron la entrada pero ya nos estábamos retirando así que no pude apreciar el monumento de cerca, tienen mucho serensgo cuidando las áreas por lo que están limpias y bonitas y se siente seguro estar aunque no hay que olvidar que es centro hay que estar pendiente, tienen dos pobres caballos paseando turistas en unos coches que me pareció maltrato animal, un coche demasiado grande y lleno de personas para un solo caballo, por lo demás un sitio muy lindo que vale la pena conocer por demás histórico y representativo","aspecto: seguridad reseña: Muy linda no entiendo por qué no podíamos pase al centro de la plaza hasta que en algún momento permitieron la entrada pero ya nos estábamos retirando así que no pude apreciar el monumento de cerca, tienen mucho serensgo cuidando las áreas por lo que están limpias y bonitas y se siente seguro estar aunque no hay que olvidar que es centro hay que estar pendiente, tienen dos pobres caballos paseando turistas en unos coches que me pareció maltrato animal, un coche demasiado grande y lleno de personas para un solo caballo, por lo demás un sitio muy lindo que vale la pena conocer por demás histórico y representativo",positivo
gm_32792c175727b835__alojamiento,gm_32792c175727b835,Santuario Histórico de Machu Picchu,en,alojamiento,"Yo, this is a once-in-a-lifetime experience, but it's a long day if you stay in the Sacred Valley. But trust me, it's totally worth it. The hike is moderate, so take your time and hike slowly. Machu Picchu isn't going anywhere, it can wait for you. Remember to bring some small change, because there's only one toilet at the entrance and you have to pay to use it. The line can be super long, and sometimes they even run out of water, even though it's a paid toilet. So, bring some wet wipes and your own toilet paper, just in case. That's the only downside, really.","aspecto: alojamiento reseña: Yo, this is a once-in-a-lifetime experience, but it's a long day if you stay in the Sacred Valley. But trust me, it's totally worth it. The hike is moderate, so take your time and hike slowly. Machu Picchu isn't going anywhere, it can wait for you. Remember to bring some small change, because there's only one toilet at the entrance and you have to pay to use it. The line can be super long, and sometimes they even run out of water, even though it's a paid toilet. So, bring some wet wipes and your own toilet paper, just in case. That's the only downside, really.",ausente
gm_e4c1199a5382ca76__accesibilidad,gm_e4c1199a5382ca76,Museo Tumbas Reales del Señor de Sipán,es,accesibilidad,"Es difícil puntuar como corresponde al Museo porque hay varios factores para tener en cuenta. Para empezar, cuando una entra al estacionamiento, tiene que volver a la entrada para adquirir el ingreso y el valor nos pareció más bien de índole simbólica * 10 soles para adultes * 4 soles para adultes mayores y estudiantes *1.50 soles niñes. Ingresamos en subida al mismo, y me quedé pensando, si la subida es tan empinada, ¿Cómo hacen para ingresar las personas con movilidad reducida o usuaries de silla de ruedas? Adentro del museo, el calor, hacia mitad del recorrido se hace realmente muy pesado, sumándole a la experiencia el uso obligatorio que tenemos que hacer como corresponde de la mascarilla. La exposición entera, está muy bien armada, sólo a veces (muy pocas en realidad) el relato construido para guiar la visita cambia de persona, al principio se mantiene con una ""objetividad"" y luego pasa a una primera persona colectiva. A tener en cuenta algunos de los termómetros no funcionan (: Es la cuarta vez que viajo hasta Lambayeque para poder compartir esta belleza de museo, en esta ocasión, fui acompañada de tres personas más y resulta que la última sala que es realmente la frutilla en el postre. Casi que el impulso principal para ver tan increíble sala viva, resulta que está inhabilitada, cerrada por covid. Lo cual, es ilógico debido a que estamos dentro del museo y esa sala, no se diferencia en exposición del resto de las salas. Así que, sigue siendo recomendable, pero deberían reactivarla.","aspecto: accesibilidad reseña: Es difícil puntuar como corresponde al Museo porque hay varios factores para tener en cuenta. Para empezar, cuando una entra al estacionamiento, tiene que volver a la entrada para adquirir el ingreso y el valor nos pareció más bien de índole simbólica * 10 soles para adultes * 4 soles para adultes mayores y estudiantes *1.50 soles niñes. Ingresamos en subida al mismo, y me quedé pensando, si la subida es tan empinada, ¿Cómo hacen para ingresar las personas con movilidad reducida o usuaries de silla de ruedas? Adentro del museo, el calor, hacia mitad del recorrido se hace realmente muy pesado, sumándole a la experiencia el uso obligatorio que tenemos que hacer como corresponde de la mascarilla. La exposición entera, está muy bien armada, sólo a veces (muy pocas en realidad) el relato construido para guiar la visita cambia de persona, al principio se mantiene con una ""objetividad"" y luego pasa a una primera persona colectiva. A tener en cuenta algunos de los termómetros no funcionan (: Es la cuarta vez que viajo hasta Lambayeque para poder compartir esta belleza de museo, en esta ocasión, fui acompañada de tres personas más y resulta que la última sala que es realmente la frutilla en el postre. Casi que el impulso principal para ver tan increíble sala viva, resulta que está inhabilitada, cerrada por covid. Lo cual, es ilógico debido a que estamos dentro del museo y esa sala, no se diferencia en exposición del resto de las salas. Así que, sigue siendo recomendable, pero deberían reactivarla.",positivo
gm_823c93c04259ca21__limpieza,gm_823c93c04259ca21,Circuito Mágico del Agua,es,limpieza,Te cobran a 1.50 el baño cada vez que entras y a parte de la entrada son 5 soles. Los baños están en Malas condiciones,aspecto: limpieza reseña: Te cobran a 1.50 el baño cada vez que entras y a parte de la entrada son 5 soles. Los baños están en Malas condiciones,ausente
gm_06ff71b2f93d9a12__limpieza,gm_06ff71b2f93d9a12,Museo de Sitio Huaca Pucllana,en,limpieza,"If you are in Lima - make your way to Miraflores to see these ruins. They really give an interesting peespective of the people of Lima. Seeing ruins in the middle of a large modern city is pretty cool. You will get dirty, so dress for dust all over your shoes and pants.","aspecto: limpieza reseña: If you are in Lima - make your way to Miraflores to see these ruins. They really give an interesting peespective of the people of Lima. Seeing ruins in the middle of a large modern city is pretty cool. You will get dirty, so dress for dust all over your shoes and pants.",negativo
gm_237a02897c774a62__atencion_servicio,gm_237a02897c774a62,Monasterio de Santa Catalina,es,atencion_servicio,"Un dato que cale 100% la pena: Recomiendo NO tomar el tour guiado para recorrer y fotografiar con más calma. Vale la pena hacerlo por tu cuenta descargando la aplicación y haciendo el recorrido con la app. Además por ser extranjero te cobran extra por el tour guiado (Una discriminación que no comparto) Así que si quieres disfrutar realmente el lugar, hacer tus reel para tus redes sociales y tomar fotografías con toda calma, hazlo por tu cuenta, es sencillo y encuentras información en cada lugar. Por lo demás, el lugar está muy bien cuidado, limpio y lleno de historia.","aspecto: atencion_servicio reseña: Un dato que cale 100% la pena: Recomiendo NO tomar el tour guiado para recorrer y fotografiar con más calma. Vale la pena hacerlo por tu cuenta descargando la aplicación y haciendo el recorrido con la app. Además por ser extranjero te cobran extra por el tour guiado (Una discriminación que no comparto) Así que si quieres disfrutar realmente el lugar, hacer tus reel para tus redes sociales y tomar fotografías con toda calma, hazlo por tu cuenta, es sencillo y encuentras información en cada lugar. Por lo demás, el lugar está muy bien cuidado, limpio y lleno de historia.",neutro
gm_0e195f876148e39e__limpieza,gm_0e195f876148e39e,Centro Histórico de Lima,es,limpieza,"Centro turístico por excelencia en Perú. Es un lugar con bastante historia. La Plaza Mayor de Lima está bastante iluminado y tiene banquetas donde puedes descansar con total tranquilidad. Alrededor de la Plaza está el Palacio municipal de Lima, la Catedral de Lima y el Palacio de Gobierno. Hay bastante información sobre el lugar en Internet. Mencionar que no ingresan vehículos (autos ni motos) por las calles circundantes, así que es necesario aparcar en lugares más alejados. Hay estacionamientos pagados cercanos. Puedes pasar con bicicletas y a pie. La Plaza está bien conservada y limpia, aunque nunca faltan las personas que ensucian indiscriminadamente. La Plaza es segura, cuenta con vigilancia municipal y policial. Las imágenes son de noviembre 2022.","aspecto: limpieza reseña: Centro turístico por excelencia en Perú. Es un lugar con bastante historia. La Plaza Mayor de Lima está bastante iluminado y tiene banquetas donde puedes descansar con total tranquilidad. Alrededor de la Plaza está el Palacio municipal de Lima, la Catedral de Lima y el Palacio de Gobierno. Hay bastante información sobre el lugar en Internet. Mencionar que no ingresan vehículos (autos ni motos) por las calles circundantes, así que es necesario aparcar en lugares más alejados. Hay estacionamientos pagados cercanos. Puedes pasar con bicicletas y a pie. La Plaza está bien conservada y limpia, aunque nunca faltan las personas que ensucian indiscriminadamente. La Plaza es segura, cuenta con vigilancia municipal y policial. Las imágenes son de noviembre 2022.",positivo
gm_547c4a10905696b4__limpieza,gm_547c4a10905696b4,Santuario Histórico de Machu Picchu,es,limpieza,"Un sitio lleno de historia rodeado de parajes que roban el aliento. La vista desde los miradores es increíble, pero caminar por las ruinas es pura conexión con los que construyeron y habitaron la antigua ciudad. Se debe reservar con tiempo ya que se llena bastante y existen diferentes rutas que se pueden realizar dentro, hay que informarse bien para conseguir todo el recorrido. Importante que solo hay baños afuera y el recorrido es en una sola dirección, por lo que hay que evitar tomar mucha agua porque no se puede ir al baño hasta finalizar el recorrido.","aspecto: limpieza reseña: Un sitio lleno de historia rodeado de parajes que roban el aliento. La vista desde los miradores es increíble, pero caminar por las ruinas es pura conexión con los que construyeron y habitaron la antigua ciudad. Se debe reservar con tiempo ya que se llena bastante y existen diferentes rutas que se pueden realizar dentro, hay que informarse bien para conseguir todo el recorrido. Importante que solo hay baños afuera y el recorrido es en una sola dirección, por lo que hay que evitar tomar mucha agua porque no se puede ir al baño hasta finalizar el recorrido.",ausente
gm_e3e3343e63375fa7__atencion_servicio,gm_e3e3343e63375fa7,Circuito Mágico del Agua,es,atencion_servicio,"Ha mejorado mucho este hermoso parque, mucha seguridad y siempre el agua es magica. Muy economico entrar (4 soles o 1 dolar). Hay buenas rutas para llegar aqui, tanto en el metropolitano como servicio de taxi y uber; ademas, el Estadio principal de la ciudad es un buen referente. Recomiendo llegar comenzando la noche y en semana, para que no lo coja la tarde despues. Los baños, relativamente aseados. Considero que es uno de los parques mejor cuidados de la ciudad (nada que ver con el pesimo parque de las leyendas). Como en esta epoca del año, ventea mucho y hace frio, ir bien abrigado. Apoyar a los que trabajan allí, en especial los fotografos. Los comestibles, no hay mucha oferta pero por favor, no generar basuras ni tirarlas, es triste ver esa indisciplina de muchos peruanos que no ayudan a cuidar sus propios parques. Agrego una foto, con el mapa del lugar.","aspecto: atencion_servicio reseña: Ha mejorado mucho este hermoso parque, mucha seguridad y siempre el agua es magica. Muy economico entrar (4 soles o 1 dolar). Hay buenas rutas para llegar aqui, tanto en el metropolitano como servicio de taxi y uber; ademas, el Estadio principal de la ciudad es un buen referente. Recomiendo llegar comenzando la noche y en semana, para que no lo coja la tarde despues. Los baños, relativamente aseados. Considero que es uno de los parques mejor cuidados de la ciudad (nada que ver con el pesimo parque de las leyendas). Como en esta epoca del año, ventea mucho y hace frio, ir bien abrigado. Apoyar a los que trabajan allí, en especial los fotografos. Los comestibles, no hay mucha oferta pero por favor, no generar basuras ni tirarlas, es triste ver esa indisciplina de muchos peruanos que no ayudan a cuidar sus propios parques. Agrego una foto, con el mapa del lugar.",negativo
gm_d3974026888544e6__seguridad,gm_d3974026888544e6,Ciudadela de Kuélap,es,seguridad,"Tour de primer nivel. Transporte, seguridad, limpieza orden, control, formalidad. Teleféricos para ir a centro arqueológico. Caminata breve pero exigente para subir a las ruinas en plenos trabajos de estudios, muy bien cuidado, EEPP para entrar, guías saben historia del lugar, población tranquila y civilizada. Aire puro. Buena experiencia.","aspecto: seguridad reseña: Tour de primer nivel. Transporte, seguridad, limpieza orden, control, formalidad. Teleféricos para ir a centro arqueológico. Caminata breve pero exigente para subir a las ruinas en plenos trabajos de estudios, muy bien cuidado, EEPP para entrar, guías saben historia del lugar, población tranquila y civilizada. Aire puro. Buena experiencia.",neutro
gm_81252267e777c61b__seguridad,gm_81252267e777c61b,Santuario Histórico de Machu Picchu,es,seguridad,"Lugar maravilloso. Vale la pena subir al Huayna Picchu y bajar a la gran caverna. Es posible hacerlo en menos de 4 horas. Es mejor ir en temporada que no haya lluvias para tener mejores vistas. Tampoco hay que perderse el puente del inca Beautiful place. It's worth it to go to Huayna Picchu and go down to the great cave, it's possible to do all the trekking in less than 4 hours even though the trail is dangerous if you are not fit. It is better to go in sunny season to enjoy the views more. You cannot miss the Inca bridge either.","aspecto: seguridad reseña: Lugar maravilloso. Vale la pena subir al Huayna Picchu y bajar a la gran caverna. Es posible hacerlo en menos de 4 horas. Es mejor ir en temporada que no haya lluvias para tener mejores vistas. Tampoco hay que perderse el puente del inca Beautiful place. It's worth it to go to Huayna Picchu and go down to the great cave, it's possible to do all the trekking in less than 4 hours even though the trail is dangerous if you are not fit. It is better to go in sunny season to enjoy the views more. You cannot miss the Inca bridge either.",negativo
gm_84886a0557ffa8db__limpieza,gm_84886a0557ffa8db,Santuario Histórico de Machu Picchu,en,limpieza,"There are no words to accurately describe the majesty of this city in the clouds. As you enter into the city, you feel transported to a new world especially in the morning before the fog has faded. We spent two days at the city. On the first, we hiked Waynapicchu. It is a difficult climb especially at fairly high elevation but you can take your time. If you are able, you must do this hike. It was the highlight of our Peru trip. Sadly, some of the sites were closed for renovation including the Moon Temple. On the second, we explored the city with a tour guide. We booked ours through Adios Adventure Travel and they were great though a little pricy. Even when exploring the city, prepare for a lot of walking and stairs. Llamas (and a few alpacas) wander aroud freely. Make sure you use the restroom prior to entering the city. There is no in and out privilege. You probably should take the bus from Aguas Calientes to Macchu Picchu especially if you expect the walk around Macchu Picchu to be strenous and tiring already. We walked down the mountain hoping to see an Andea bear. It was still beautiful but not a crucial hike. Make sure you purchase your tickets for Macchu Picchu in advance. There are a very limited amount of tickets sold at the gate hence the protests. We were able to avoid waiting in long lines and have security knowing our spot was booked by buying tickets several weeks prior.","aspecto: limpieza reseña: There are no words to accurately describe the majesty of this city in the clouds. As you enter into the city, you feel transported to a new world especially in the morning before the fog has faded. We spent two days at the city. On the first, we hiked Waynapicchu. It is a difficult climb especially at fairly high elevation but you can take your time. If you are able, you must do this hike. It was the highlight of our Peru trip. Sadly, some of the sites were closed for renovation including the Moon Temple. On the second, we explored the city with a tour guide. We booked ours through Adios Adventure Travel and they were great though a little pricy. Even when exploring the city, prepare for a lot of walking and stairs. Llamas (and a few alpacas) wander aroud freely. Make sure you use the restroom prior to entering the city. There is no in and out privilege. You probably should take the bus from Aguas Calientes to Macchu Picchu especially if you expect the walk around Macchu Picchu to be strenous and tiring already. We walked down the mountain hoping to see an Andea bear. It was still beautiful but not a crucial hike. Make sure you purchase your tickets for Macchu Picchu in advance. There are a very limited amount of tickets sold at the gate hence the protests. We were able to avoid waiting in long lines and have security knowing our spot was booked by buying tickets several weeks prior.",neutro
gm_3e33613ca72b369d__seguridad,gm_3e33613ca72b369d,Centro Histórico de Lima,en,seguridad,This was definitely a highlight. The square has closed down the streets to walk through like a shopping centre. I would definitely recommend going at night time to see it lit up. It felt very safe as well as they have national and local police everywhere. There is also local guides that speak English to help you out if you need to get somewhere!,aspecto: seguridad reseña: This was definitely a highlight. The square has closed down the streets to walk through like a shopping centre. I would definitely recommend going at night time to see it lit up. It felt very safe as well as they have national and local police everywhere. There is also local guides that speak English to help you out if you need to get somewhere!,positivo
gm_905004b112a3c165__limpieza,gm_905004b112a3c165,Centro Histórico de Lima,es,limpieza,"Muy linda estaba la plaza cuando estuve hace unos días, esta limpia, se ve presencia policial, se aprecia todo cuidado y con detalles, sin contar con los edificios aledaños que la circundan, que son muy lindos y pintorescos.","aspecto: limpieza reseña: Muy linda estaba la plaza cuando estuve hace unos días, esta limpia, se ve presencia policial, se aprecia todo cuidado y con detalles, sin contar con los edificios aledaños que la circundan, que son muy lindos y pintorescos.",positivo
gm_8d34fc9ed8f00480__atencion_servicio,gm_8d34fc9ed8f00480,Circuito Mágico del Agua,es,atencion_servicio,"Horrible. Hay dos piletas en donde pueden entrar los niños (9 y 13). En una es hasta los 10 años y en otra desde los 13. Colas super largas y vine con mis dos hermanos. Espere en la primera para que me digan que tenía que ir a la otra por la edad de mi hermanito menor. En la otra espere 30 minutos e igual no me dejaron entrar porque mi otro hermano ya tenía más de 10 años. Cómo hago? Me divido entonces. Su lógica está mal. Yo soy muy comprensiva pero si me mandan de un lado a otro y espero un montón entonces no hay respeto ni flexibilidad. Tenía que cuidar a ambos y no puedo entrar con uno y dejar al otro. Es la foto de la señorita que me trató pésimo. Entiendo que todo es por seguridad de los niños pero son colas largas y ahora todo perdió su magia por las rejas. Pagando estacionamiento, entradas y comida todo para que mis hermanos terminen llorando porque no entraron juntos. Pésimo.","aspecto: atencion_servicio reseña: Horrible. Hay dos piletas en donde pueden entrar los niños (9 y 13). En una es hasta los 10 años y en otra desde los 13. Colas super largas y vine con mis dos hermanos. Espere en la primera para que me digan que tenía que ir a la otra por la edad de mi hermanito menor. En la otra espere 30 minutos e igual no me dejaron entrar porque mi otro hermano ya tenía más de 10 años. Cómo hago? Me divido entonces. Su lógica está mal. Yo soy muy comprensiva pero si me mandan de un lado a otro y espero un montón entonces no hay respeto ni flexibilidad. Tenía que cuidar a ambos y no puedo entrar con uno y dejar al otro. Es la foto de la señorita que me trató pésimo. Entiendo que todo es por seguridad de los niños pero son colas largas y ahora todo perdió su magia por las rejas. Pagando estacionamiento, entradas y comida todo para que mis hermanos terminen llorando porque no entraron juntos. Pésimo.",negativo
gm_ae03855a85426cef__seguridad,gm_ae03855a85426cef,Santuario Histórico de Machu Picchu,es,seguridad,"De los mejores lugares en el mundo, esta maravilla del mundo moderno es hermosa, está un poci alejada de la civilización y es caro llegar y entrar en ella, sin embargo lo vale. Sus pasillos, casas templos, patios, terrazas te dejaran encantando. Adicional a la zona arqueológica, existen dos montañas las cuales puedes subir y de donde tendrás unas vistas hermosas de machupichu desde las alturas, no dejes de visitar cuando menos una (debes comprar el boleto con antelación, no está incluida en la entrada a machupichu). Tardas aproximadamente 2-2:30 en recorrer toda la zona con un guía,lleva bloqueados, repelente, gorra, lentes de sol y un impermeable seguro necesitas todo eso y más en épocas de lluvia.","aspecto: seguridad reseña: De los mejores lugares en el mundo, esta maravilla del mundo moderno es hermosa, está un poci alejada de la civilización y es caro llegar y entrar en ella, sin embargo lo vale. Sus pasillos, casas templos, patios, terrazas te dejaran encantando. Adicional a la zona arqueológica, existen dos montañas las cuales puedes subir y de donde tendrás unas vistas hermosas de machupichu desde las alturas, no dejes de visitar cuando menos una (debes comprar el boleto con antelación, no está incluida en la entrada a machupichu). Tardas aproximadamente 2-2:30 en recorrer toda la zona con un guía,lleva bloqueados, repelente, gorra, lentes de sol y un impermeable seguro necesitas todo eso y más en épocas de lluvia.",positivo
gm_87b1c624d3792d51__atencion_servicio,gm_87b1c624d3792d51,Museo de Sitio Huaca Pucllana,en,atencion_servicio,"Most of the site has been renovated to look more impressive. See my photo for the comparison of the original brickwork (left) and the rebuilt area (right). Whilst I appreciate the effort to recreate the impressive original state, the sense of authenticity has been lost. The information provided on the (mandatory) tour was lackluster. I would have liked to learn more information about the history, the architecture, the building techniques, the lima culture, instead of the plants the staff have grown in the back garden and the dogs and llamas on site. I also would have loved to walk around and explore myself. But sadly it's not permitted. Luckily the tour was only 1 hour.","aspecto: atencion_servicio reseña: Most of the site has been renovated to look more impressive. See my photo for the comparison of the original brickwork (left) and the rebuilt area (right). Whilst I appreciate the effort to recreate the impressive original state, the sense of authenticity has been lost. The information provided on the (mandatory) tour was lackluster. I would have liked to learn more information about the history, the architecture, the building techniques, the lima culture, instead of the plants the staff have grown in the back garden and the dogs and llamas on site. I also would have loved to walk around and explore myself. But sadly it's not permitted. Luckily the tour was only 1 hour.",neutro
