review_uid,aspecto,destination,text_clean,label,input_modelo
gm_5b65b1466f454a63,atractivos,Santuario Histórico de Machu Picchu,"This was definitely a once in a lifetime experience. I entered the ruins at 7:00 am, walked around for 6 hours and I was still blown away at the end of the day just how amazing the sight was. I would recommend this experience to anyone. Pictures simply can not do it justice. You have to go there yourself to understand the beauty this place has to offer.",positivo,"aspecto: atractivos reseña: This was definitely a once in a lifetime experience. I entered the ruins at 7:00 am, walked around for 6 hours and I was still blown away at the end of the day just how amazing the sight was. I would recommend this experience to anyone. Pictures simply can not do it justice. You have to go there yourself to understand the beauty this place has to offer."
gm_ffc609a88cde0d84,atractivos,Santuario Histórico de Machu Picchu,"Finally were able to come to Peru, doubting to not making it in 2020. Even if it was strange to wander around with masks all the time, the guys from exploor did an exceptional job throughout our entire stay in Cusco. Peter was glorious, such a passionate guide. Happy we had him with us. All the logistics, from the private transportation to the train, they always made temperature checks, alcohol was available wherever we were, and everyone wore masks. The good thing is, that the amount of entrances is limited, we were lucky that exploor helped us organizing last-minute tickets, but you're paid off when you enter. .There are almost no travelers around and everyone keeps a safe distance. We highly enjoyed Machu Picchu, it's impressive and even better with less tourists! Glad we made it, and hope Cusco will bloom soon again, it's a beautiful place.",positivo,"aspecto: atractivos reseña: Finally were able to come to Peru, doubting to not making it in 2020. Even if it was strange to wander around with masks all the time, the guys from exploor did an exceptional job throughout our entire stay in Cusco. Peter was glorious, such a passionate guide. Happy we had him with us. All the logistics, from the private transportation to the train, they always made temperature checks, alcohol was available wherever we were, and everyone wore masks. The good thing is, that the amount of entrances is limited, we were lucky that exploor helped us organizing last-minute tickets, but you're paid off when you enter. .There are almost no travelers around and everyone keeps a safe distance. We highly enjoyed Machu Picchu, it's impressive and even better with less tourists! Glad we made it, and hope Cusco will bloom soon again, it's a beautiful place."
gm_7b80164be4243e8c,atractivos,Santuario Histórico de Machu Picchu,"It was really amazing. I can't believe my eyes. Before I came here, I have heard that the mountain lie there just like a man lie down there. I have thought that it was ridiculous. Now it is already 21st century. I believe only science and technology. I don't believe any Gott or something like that. But when I came here, when I saw it, when all the scenes were in my eyes, I was really shocked. From the nature itself.",positivo,"aspecto: atractivos reseña: It was really amazing. I can't believe my eyes. Before I came here, I have heard that the mountain lie there just like a man lie down there. I have thought that it was ridiculous. Now it is already 21st century. I believe only science and technology. I don't believe any Gott or something like that. But when I came here, when I saw it, when all the scenes were in my eyes, I was really shocked. From the nature itself."
gm_2d8258867e63e1e6,atractivos,Santuario Histórico de Machu Picchu,"Amazing and beautiful, I could have spent much more time here. Make sure that if you want to go to Wayna Picchu that you get you tickets way in advance.",positivo,"aspecto: atractivos reseña: Amazing and beautiful, I could have spent much more time here. Make sure that if you want to go to Wayna Picchu that you get you tickets way in advance."
gm_a3ff5680864f1aa7,atractivos,Santuario Histórico de Machu Picchu,"Obviously it's an experience to be at Machupicchu, one of the best I have had alongside Egypt, Petra and Ajanta Ellora. Few musts: 1. Reach the bus station 1 hr before your entrance time 2. Must have a guide at the ruins and tell your guide that you want to know about the place and the guide is not hired to only click pictures 3. Book the longer trails, like 1 and 2. 4. If fit enough, do the Montana Machupicchu hike additionally. But it's 2 hrs hike, so be aware of physical requirements. Specially coming down will have more stress on your knees and thigh 5. No restrooms inside the site. There is one before entering 6. You can take water bottle and some snacks with you. So good idea to carry them in a bag, specially if you are doing the hike 7. Selfie sticks are not allowed. But you may sneak in a small selfie stick inside your bag 8. Walking sticks are generally not allowed. But probably they make consideration for people hiking the mountain. Check at entrance 9. After coming down from the mountains, tell the guards you want to take panoramic pictures of the ruins. They will guide you through trails which are otherwise closed to the middle platform 10. There are some friendly llamas at the ruin. Try to entyce them near with grass/leaves and take good pictures",neutro,"aspecto: atractivos reseña: Obviously it's an experience to be at Machupicchu, one of the best I have had alongside Egypt, Petra and Ajanta Ellora. Few musts: 1. Reach the bus station 1 hr before your entrance time 2. Must have a guide at the ruins and tell your guide that you want to know about the place and the guide is not hired to only click pictures 3. Book the longer trails, like 1 and 2. 4. If fit enough, do the Montana Machupicchu hike additionally. But it's 2 hrs hike, so be aware of physical requirements. Specially coming down will have more stress on your knees and thigh 5. No restrooms inside the site. There is one before entering 6. You can take water bottle and some snacks with you. So good idea to carry them in a bag, specially if you are doing the hike 7. Selfie sticks are not allowed. But you may sneak in a small selfie stick inside your bag 8. Walking sticks are generally not allowed. But probably they make consideration for people hiking the mountain. Check at entrance 9. After coming down from the mountains, tell the guards you want to take panoramic pictures of the ruins. They will guide you through trails which are otherwise closed to the middle platform 10. There are some friendly llamas at the ruin. Try to entyce them near with grass/leaves and take good pictures"
gm_f5a81f4c230d4455,atractivos,Santuario Histórico de Machu Picchu,It was an amazing experience. The site is so well preserved and you can imagine the Inca right there. A must see if you are in Perú.,positivo,aspecto: atractivos reseña: It was an amazing experience. The site is so well preserved and you can imagine the Inca right there. A must see if you are in Perú.
gm_4be0cba27eb370ee,atractivos,Santuario Histórico de Machu Picchu,This has been a bucket list item for me since a kid. IT WAS AMAZING!!! It was so much better than I dreamed of. My only complaint is how popular it is. We took the #3 tour and visited the heart of the city. I am so amazed at how advanced they were back then. I want to go back.,positivo,aspecto: atractivos reseña: This has been a bucket list item for me since a kid. IT WAS AMAZING!!! It was so much better than I dreamed of. My only complaint is how popular it is. We took the #3 tour and visited the heart of the city. I am so amazed at how advanced they were back then. I want to go back.
gm_5ba4fc3657ad9b57,atractivos,Santuario Histórico de Machu Picchu,"very surreal experience, definitely recommend going with a tour as you will need a tour guide to really appreciate it",positivo,"aspecto: atractivos reseña: very surreal experience, definitely recommend going with a tour as you will need a tour guide to really appreciate it"
gm_a055158efdb02fda,atractivos,Santuario Histórico de Machu Picchu,I can spend hours telling people how magnificent Machu Pichu is but I will never be able to fully describe it. You really need to see it yourself. It is a breathtaking wonder.,positivo,aspecto: atractivos reseña: I can spend hours telling people how magnificent Machu Pichu is but I will never be able to fully describe it. You really need to see it yourself. It is a breathtaking wonder.
gm_80a456dd1f761fa2,atractivos,Santuario Histórico de Machu Picchu,Machu Picchu is worth visiting soon as parts will be closed to tourists to preserve the structures.,positivo,aspecto: atractivos reseña: Machu Picchu is worth visiting soon as parts will be closed to tourists to preserve the structures.
gm_3f96468cf7ee3fab,atractivos,Santuario Histórico de Machu Picchu,"Stunning surroundings, beautiful location, wonderful archeological ruins but shame about the vast number of tourists more interested in taking selfies and photos for Instagram and tiktok 😕",positivo,"aspecto: atractivos reseña: Stunning surroundings, beautiful location, wonderful archeological ruins but shame about the vast number of tourists more interested in taking selfies and photos for Instagram and tiktok 😕"
gm_751fdcfc325e83f6,atractivos,Santuario Histórico de Machu Picchu,"So many have written about Machu Picchu one of the wonders of the world that I need not repeat their comments. Cutting to the chase, here are my recommendations: 1. Visit the Larco museum in Lima to see artifacts and learn about the Incas and Peruvian history and culture. Go late in the afternoon and dine at the beautiful and well rated museum restaurant. There is no museum at Aguas Caliente or Machu Picchu. The tour guides all have the same picture play book and stay at a superrficial level. 2. January was a good time to come despite possible bad weather. Upwards of 6,000 people a day come here so plan ahead and come as early as possible. 3. A bus takes you to the top and outstanding views are to be had. Sit on the driver's side going up and the non-driver side coming down. Better yet hike up! 6 hours but worth it. Or you can ride to the top on horseback. 4. The weather, and therefore the views, are changeable. A 1,000 inches of rain come here annually. Be prepared for ad weather. 5. Although the ruins are interesting, our group agreed that the views are what take your breath away. 6. Consider taking high altitude medicine, prescription required. Note: no restrooms after the entrance gate. 7. In Aguas Caliente, consider booking a massage afterwards. 8. Do not do a one day trip from Cusco, there and back. Arrive at Aguas Caliente the day before and hit Machu Picchu early and rested. - Happy touring..",positivo,"aspecto: atractivos reseña: So many have written about Machu Picchu one of the wonders of the world that I need not repeat their comments. Cutting to the chase, here are my recommendations: 1. Visit the Larco museum in Lima to see artifacts and learn about the Incas and Peruvian history and culture. Go late in the afternoon and dine at the beautiful and well rated museum restaurant. There is no museum at Aguas Caliente or Machu Picchu. The tour guides all have the same picture play book and stay at a superrficial level. 2. January was a good time to come despite possible bad weather. Upwards of 6,000 people a day come here so plan ahead and come as early as possible. 3. A bus takes you to the top and outstanding views are to be had. Sit on the driver's side going up and the non-driver side coming down. Better yet hike up! 6 hours but worth it. Or you can ride to the top on horseback. 4. The weather, and therefore the views, are changeable. A 1,000 inches of rain come here annually. Be prepared for ad weather. 5. Although the ruins are interesting, our group agreed that the views are what take your breath away. 6. Consider taking high altitude medicine, prescription required. Note: no restrooms after the entrance gate. 7. In Aguas Caliente, consider booking a massage afterwards. 8. Do not do a one day trip from Cusco, there and back. Arrive at Aguas Caliente the day before and hit Machu Picchu early and rested. - Happy touring.."
gm_3edcc0ea45277831,atractivos,Santuario Histórico de Machu Picchu,"A truly breathtaking place to visit. Most people have seen photos of this place, but to actually go there and experience it is fantastic. You will not be disappointed.",positivo,"aspecto: atractivos reseña: A truly breathtaking place to visit. Most people have seen photos of this place, but to actually go there and experience it is fantastic. You will not be disappointed."
gm_9360b05453502e02,atractivos,Sitio Arqueológico de Ollantaytambo,"Nice place, be prepared to climb a lot of stairs to get to the top.",positivo,"aspecto: atractivos reseña: Nice place, be prepared to climb a lot of stairs to get to the top."
gm_4621346957ba6c7b,atractivos,Sitio Arqueológico de Ollantaytambo,"Great stop if your are in the sacred valley, the town is cute and the ruins are so impressive. Get a good your guide to explain to you the impressive history of this place",positivo,"aspecto: atractivos reseña: Great stop if your are in the sacred valley, the town is cute and the ruins are so impressive. Get a good your guide to explain to you the impressive history of this place"
gm_377545a1b652e3c9,atractivos,Sitio Arqueológico de Ollantaytambo,"Part of the sacred valley, the site was used to study the sun and the stars.. How impressive is ! Do that with a guide to understand inca's story :) Very windy btw!",neutro,"aspecto: atractivos reseña: Part of the sacred valley, the site was used to study the sun and the stars.. How impressive is ! Do that with a guide to understand inca's story :) Very windy btw!"
gm_e8aec1761d8bde1d,atractivos,Sitio Arqueológico de Ollantaytambo,The whole sacred valley of the Incas is amazing. Everyone should come and see by yourself how incredible was the Inca's society.,positivo,aspecto: atractivos reseña: The whole sacred valley of the Incas is amazing. Everyone should come and see by yourself how incredible was the Inca's society.
gm_0138f6f6e136d362,atractivos,Sitio Arqueológico de Ollantaytambo,Very impressive ruins that have been well maintained. You can't a single visit though. Like all of the sites in Peru the admission is higher than you'd expect.,positivo,aspecto: atractivos reseña: Very impressive ruins that have been well maintained. You can't a single visit though. Like all of the sites in Peru the admission is higher than you'd expect.
gm_8ef1ff93d3ecf3bf,atractivos,Sitio Arqueológico de Ollantaytambo,"When visiting Ollanta of, do not miss the sector of the Condor, the Inca Misana — the astronomical ""computer"" of the Incas and look for incredible face of Tunupa and Inca profile as well as a huge Condor — all in rock",neutro,"aspecto: atractivos reseña: When visiting Ollanta of, do not miss the sector of the Condor, the Inca Misana — the astronomical ""computer"" of the Incas and look for incredible face of Tunupa and Inca profile as well as a huge Condor — all in rock"
gm_203fa3dd316474c6,atractivos,Sitio Arqueológico de Ollantaytambo,"Just an amazing site. Centered right in the middle of town, a must visit",positivo,"aspecto: atractivos reseña: Just an amazing site. Centered right in the middle of town, a must visit"
gm_5c1257bda622c78e,atractivos,Sitio Arqueológico de Ollantaytambo,"Awesome place. I highly recommend it. It takes around 1-2 hours to tour the sanctuary. Lot of places to eat around the sanctuary and buy souvenirs. I think Lima is a bit less expensive in regards of souvenirs, but if you don’t have time Ollantaytambo have good prices too.",positivo,"aspecto: atractivos reseña: Awesome place. I highly recommend it. It takes around 1-2 hours to tour the sanctuary. Lot of places to eat around the sanctuary and buy souvenirs. I think Lima is a bit less expensive in regards of souvenirs, but if you don’t have time Ollantaytambo have good prices too."
gm_87634bb41556c7a3,atractivos,Sitio Arqueológico de Ollantaytambo,The reason why machu picchu was not discovered by spaniards during the occupation. A great fortress,positivo,aspecto: atractivos reseña: The reason why machu picchu was not discovered by spaniards during the occupation. A great fortress
gm_5896e5c0d2a155e6,atractivos,Sitio Arqueológico de Ollantaytambo,"An unappreciated jewel. Stay HERE (in Ollantaytambo) versus Aguas Calientes to visit Machu Picchu. The Archeological Site is the central location, but within walking distance are Storage sites, and half a dozen trails to unique ruins. Our local guide Melyna Bejar, we picked up at the entrance to the Archeological site. EXCEPTIONAL guide. If you can find her, do. Recommend a guide as the meaning/history of each aspect of the site is not intuitive or available without help. At the pinnacle, above the Sun Temple, is a blessing area that vibrates with peace and calmness. This is an unforgettable town and exceptional archeological site.",positivo,"aspecto: atractivos reseña: An unappreciated jewel. Stay HERE (in Ollantaytambo) versus Aguas Calientes to visit Machu Picchu. The Archeological Site is the central location, but within walking distance are Storage sites, and half a dozen trails to unique ruins. Our local guide Melyna Bejar, we picked up at the entrance to the Archeological site. EXCEPTIONAL guide. If you can find her, do. Recommend a guide as the meaning/history of each aspect of the site is not intuitive or available without help. At the pinnacle, above the Sun Temple, is a blessing area that vibrates with peace and calmness. This is an unforgettable town and exceptional archeological site."
gm_628b9e8950a4ac5b,atractivos,Sitio Arqueológico de Ollantaytambo,The Ruins are beautiful and the fact that it was created by carrying those huge Stones at such a height is incredible. Surely a place for people interested in ancient history,positivo,aspecto: atractivos reseña: The Ruins are beautiful and the fact that it was created by carrying those huge Stones at such a height is incredible. Surely a place for people interested in ancient history
gm_4d42aece86736e24,atractivos,Sitio Arqueológico de Ollantaytambo,"This was the most impressive Inca ruin structure I visited while in the Cusco region. There are beautiful views of the surrounding town at the top. Ollantaytambo was a 2 hour layover visit for me, when I took the 2 day tour to Machu Picchu from Cusco. It looks like a neat town. I would recommend staying here for a night if your time allows it. The sun is powerful so remember to take breaks in shade while walking up this ruin.",positivo,"aspecto: atractivos reseña: This was the most impressive Inca ruin structure I visited while in the Cusco region. There are beautiful views of the surrounding town at the top. Ollantaytambo was a 2 hour layover visit for me, when I took the 2 day tour to Machu Picchu from Cusco. It looks like a neat town. I would recommend staying here for a night if your time allows it. The sun is powerful so remember to take breaks in shade while walking up this ruin."
gm_985c7e42ad14745f,atractivos,Sitio Arqueológico de Ollantaytambo,Definitely worth a trip from Cuzco or Urubamba. Don't miss climbing to the top to get views of the small town squeezed between surrounding mountains.,neutro,aspecto: atractivos reseña: Definitely worth a trip from Cuzco or Urubamba. Don't miss climbing to the top to get views of the small town squeezed between surrounding mountains.
gm_60a29a53aab92425,atractivos,Sitio Arqueológico de Ollantaytambo,Amazing architectural and historic place. Go with a guide to get the full experience.,positivo,aspecto: atractivos reseña: Amazing architectural and historic place. Go with a guide to get the full experience.
gm_cf8335c176f1179a,atractivos,Sitio Arqueológico de Ollantaytambo,"Ollantaytambo is the only continuously occupied Incan town, it is very beautiful with cobblestoned streets and adobe buildings and streams neatly directed through it by Incan stonework and a nice market of highland wares for your perusal. Visible and drawing your attention on the surrounding hillsides are a number of huge granaries/storehouses where the Incas stored the agricultural surplus. Ollantaytambo sits in the picturesque sacred valley on the course of the Urubamba River and is guarded on the abutting hillside by the formidable ruins of Incan terraces and religious structures. These you can tour with a ticket, for which the sacred valley multisite-card also serves. This requires significant stair climbing of varying heights but is well worth the views near and far that can only be had from there. The stonework is amazing and the details up top simply cannot be fully experienced from below or from pictures. As always, I cannot emphasize enough how worthwhile it to hire a guide to expound on what you are seeing. There is so much subtle detail and context thay can easily be missed, consider how miniscule amount of money it costs to hire a guide compared to the overall cost of taking a trip to such a remote but amazing place.",positivo,"aspecto: atractivos reseña: Ollantaytambo is the only continuously occupied Incan town, it is very beautiful with cobblestoned streets and adobe buildings and streams neatly directed through it by Incan stonework and a nice market of highland wares for your perusal. Visible and drawing your attention on the surrounding hillsides are a number of huge granaries/storehouses where the Incas stored the agricultural surplus. Ollantaytambo sits in the picturesque sacred valley on the course of the Urubamba River and is guarded on the abutting hillside by the formidable ruins of Incan terraces and religious structures. These you can tour with a ticket, for which the sacred valley multisite-card also serves. This requires significant stair climbing of varying heights but is well worth the views near and far that can only be had from there. The stonework is amazing and the details up top simply cannot be fully experienced from below or from pictures. As always, I cannot emphasize enough how worthwhile it to hire a guide to expound on what you are seeing. There is so much subtle detail and context thay can easily be missed, consider how miniscule amount of money it costs to hire a guide compared to the overall cost of taking a trip to such a remote but amazing place."
gm_534c376fbadf4f31,atractivos,Sitio Arqueológico de Ollantaytambo,The ollantayambo castle was included in our daily trip. Very interesting monument. I enjoyed it!,positivo,aspecto: atractivos reseña: The ollantayambo castle was included in our daily trip. Very interesting monument. I enjoyed it!
gm_c5f6a56707e527cb,atractivos,Sitio Arqueológico de Ollantaytambo,Nice ruins of the Inca. We came on a guided tour and it was great,positivo,aspecto: atractivos reseña: Nice ruins of the Inca. We came on a guided tour and it was great
gm_5901a395bafa8f7c,atractivos,Sitio Arqueológico de Ollantaytambo,"Impressive construction and awesome view from the top, but be careful with the stairs",positivo,"aspecto: atractivos reseña: Impressive construction and awesome view from the top, but be careful with the stairs"
gm_95a29715405611ec,atractivos,Sitio Arqueológico de Ollantaytambo,Lovely place showing you some history. Don’t take what the guides say too seriously,neutro,aspecto: atractivos reseña: Lovely place showing you some history. Don’t take what the guides say too seriously
gm_fda46fec5dd31247,atractivos,Sitio Arqueológico de Ollantaytambo,It's crazy how huge these boulders are and all carved to perfect size.. View from the too is 🙌,neutro,aspecto: atractivos reseña: It's crazy how huge these boulders are and all carved to perfect size.. View from the too is 🙌
gm_04ba130dfa129cf7,atractivos,Sitio Arqueológico de Ollantaytambo,"Absolutely incredible place. We visited sacred Valley over 3 days before got to Machu Picchu. Gave us a better perspective regarding the Incas. Also got a guide for this place, able to understand everything more.",neutro,"aspecto: atractivos reseña: Absolutely incredible place. We visited sacred Valley over 3 days before got to Machu Picchu. Gave us a better perspective regarding the Incas. Also got a guide for this place, able to understand everything more."
gm_7bc8ca058152899c,atractivos,Sitio Arqueológico de Ollantaytambo,Amazing sight. It is a ncie way to break up a journey to or from Aguas Calientes.,positivo,aspecto: atractivos reseña: Amazing sight. It is a ncie way to break up a journey to or from Aguas Calientes.
gm_e7940b2cc10ca9db,atractivos,Sitio Arqueológico de Ollantaytambo,"The architecture was amazing, great scenery and my advice is to go early before the bulk of the tourists arrive. The vendors had nice swag if you haven't shopped yet. Highly recommend taking a tour guide with you as the rocks wont give you the appreciation it deserved.",positivo,"aspecto: atractivos reseña: The architecture was amazing, great scenery and my advice is to go early before the bulk of the tourists arrive. The vendors had nice swag if you haven't shopped yet. Highly recommend taking a tour guide with you as the rocks wont give you the appreciation it deserved."
gm_b807eecca7660715,atractivos,Sitio Arqueológico de Ollantaytambo,"Situated on the outskirts of the historic city of Ollantaytambo, the Ollantaytambo Archaeological Site stands as one of the most captivating and beautiful destinations in the Sacred Valley. Offering panoramic views and captivating walks amidst ancient Inca architecture, the site boasts remnants of the legendary Templo del Sol (Temple of the Sun) and terraces dating back to the Inca era, originally built for agricultural purposes. During the Inca period, Ollantaytambo served as a crucial 'tambo,' a resting place for travelers along the Inca Trail. It marked the final stop before continuing the journey to Machu Picchu, as well as the first stop upon departing from the famed citadel. Additionally, it functioned as a vital storage facility for grains and crops. Steeped in history, Ollantaytambo also played a significant role during the Spanish conquest, serving as a stronghold for the Inca resistance. During our visit, we were mesmerized by the site's magic, spending approximately 45 to 60 minutes exploring its wonders. While souvenir and collectible shops line the entrance gate, unfortunately, we didn't have the opportunity to peruse them.",positivo,"aspecto: atractivos reseña: Situated on the outskirts of the historic city of Ollantaytambo, the Ollantaytambo Archaeological Site stands as one of the most captivating and beautiful destinations in the Sacred Valley. Offering panoramic views and captivating walks amidst ancient Inca architecture, the site boasts remnants of the legendary Templo del Sol (Temple of the Sun) and terraces dating back to the Inca era, originally built for agricultural purposes. During the Inca period, Ollantaytambo served as a crucial 'tambo,' a resting place for travelers along the Inca Trail. It marked the final stop before continuing the journey to Machu Picchu, as well as the first stop upon departing from the famed citadel. Additionally, it functioned as a vital storage facility for grains and crops. Steeped in history, Ollantaytambo also played a significant role during the Spanish conquest, serving as a stronghold for the Inca resistance. During our visit, we were mesmerized by the site's magic, spending approximately 45 to 60 minutes exploring its wonders. While souvenir and collectible shops line the entrance gate, unfortunately, we didn't have the opportunity to peruse them."
gm_16a7d1f6fb7f89d1,atractivos,Sitio Arqueológico de Ollantaytambo,Part of the Sacred Valley tour. Def worth the hike up if you are waiting for your train,neutro,aspecto: atractivos reseña: Part of the Sacred Valley tour. Def worth the hike up if you are waiting for your train
gm_236d73ca25e74f66,atractivos,Sitio Arqueológico de Ollantaytambo,"Monumental stones carved as simple bricks, built by ancient civilization, unfortunately not much data was left to understand how it was built. Worth the visit and if possible spend one night in the town to enjoy a pristine sky with thousands and thousands of stars above you. What a experience!",positivo,"aspecto: atractivos reseña: Monumental stones carved as simple bricks, built by ancient civilization, unfortunately not much data was left to understand how it was built. Worth the visit and if possible spend one night in the town to enjoy a pristine sky with thousands and thousands of stars above you. What a experience!"
gm_afe2abdef2e885bd,atractivos,Valle del Colca,"Hicimos la ruta Cabanaconde - Llahuar, Llahuar - Sangalle y Sangalle - Cabanaconde. Es una ruta no tan turística y preciosa. En Llahuar nos alojamos en ""Casa de Virgina"", por 40 soles habitación doble y cocina riquísimo. En Sangalle tienes muchos hostels para elegir. Recomiendo el trekking, es un paisaje para recordar.",positivo,"aspecto: atractivos reseña: Hicimos la ruta Cabanaconde - Llahuar, Llahuar - Sangalle y Sangalle - Cabanaconde. Es una ruta no tan turística y preciosa. En Llahuar nos alojamos en ""Casa de Virgina"", por 40 soles habitación doble y cocina riquísimo. En Sangalle tienes muchos hostels para elegir. Recomiendo el trekking, es un paisaje para recordar."
gm_0ddb6bdf6ab334f3,atractivos,Valle del Colca,"El Cañón del Colca es extraordinario, el Oasis hermoso, pero los Tours turísticos son demasiado negligente, debería haber mayor control y fiscalización para esos servicios",positivo,"aspecto: atractivos reseña: El Cañón del Colca es extraordinario, el Oasis hermoso, pero los Tours turísticos son demasiado negligente, debería haber mayor control y fiscalización para esos servicios"
gm_d477dc3a2742e07d,atractivos,Valle del Colca,"Precioso lugar para perderse unos días por la naturaleza, hacer trekking, ir a aguas termales, descansar en su oasis...",positivo,"aspecto: atractivos reseña: Precioso lugar para perderse unos días por la naturaleza, hacer trekking, ir a aguas termales, descansar en su oasis..."
gm_b7198ff78fa8111f,atractivos,Valle del Colca,"Un lugar único con una vista hermosa. Lo recomiendo 100% es muy lindo para ir a meditar y ver el paisaje, una vista panorámica del lugar, recomiendo ir a las 16:00 Hrs, cuando los Cóndor están más cerca y puedes tener un recuerdo único.",positivo,"aspecto: atractivos reseña: Un lugar único con una vista hermosa. Lo recomiendo 100% es muy lindo para ir a meditar y ver el paisaje, una vista panorámica del lugar, recomiendo ir a las 16:00 Hrs, cuando los Cóndor están más cerca y puedes tener un recuerdo único."
gm_f3414d7b91975c6d,atractivos,Valle del Colca,"Espectacular!!! Gran diversidad de paisajes y todos te sorprenderán, la cultura, los vestidos bellos de las mujeres, el cañón, aguas termales todo es hermoso. Digno de visitarse por algunos días.",positivo,"aspecto: atractivos reseña: Espectacular!!! Gran diversidad de paisajes y todos te sorprenderán, la cultura, los vestidos bellos de las mujeres, el cañón, aguas termales todo es hermoso. Digno de visitarse por algunos días."
gm_53f8ef53538d25ae,atractivos,Valle del Colca,"Wonderful trek with beautiful mountains and landscapes. However, be prepared for a long descent that takes about 3.5 hours to complete. A small piece of advice: stay away from the edge as the stones may not be stable, and you could fall. This was my mistake. I almost fell, but I managed to catch hold of a branch; otherwise, it could have been a nasty fall.",positivo,"aspecto: atractivos reseña: Wonderful trek with beautiful mountains and landscapes. However, be prepared for a long descent that takes about 3.5 hours to complete. A small piece of advice: stay away from the edge as the stones may not be stable, and you could fall. This was my mistake. I almost fell, but I managed to catch hold of a branch; otherwise, it could have been a nasty fall."
gm_cb34ce5ce24d0ec8,atractivos,Valle del Colca,"Me agrada es la segunda vez que voy, mi familia y yo tuvimos una vista maravillosa, a la vez vimos muchos cóndores volando cerca a nosotros.",positivo,"aspecto: atractivos reseña: Me agrada es la segunda vez que voy, mi familia y yo tuvimos una vista maravillosa, a la vez vimos muchos cóndores volando cerca a nosotros."
gm_1f0a7d93f9595255,atractivos,Valle del Colca,"Un muy buen lugar donde cambiar de ambiente y deleitarse con el vuelo de los cóndores, hacer trekking y disfrutar del paisaje.",positivo,"aspecto: atractivos reseña: Un muy buen lugar donde cambiar de ambiente y deleitarse con el vuelo de los cóndores, hacer trekking y disfrutar del paisaje."
gm_20c0fd63d2ce59b6,atractivos,Valle del Colca,Condors. Everywhere. We got lucky and saw 6-8 of them. It's all that positive energy we had according to our guide. In the nearby town I got to take a picture with a real eagle standing on my head. And he didn't poop. Awesome. Bucket list- check.,positivo,aspecto: atractivos reseña: Condors. Everywhere. We got lucky and saw 6-8 of them. It's all that positive energy we had according to our guide. In the nearby town I got to take a picture with a real eagle standing on my head. And he didn't poop. Awesome. Bucket list- check.
gm_415eb1ec7416f7a8,atractivos,Valle del Colca,"It is a nice place to visit, but very far from the the city of Arequipa, which means you need much time to get there. I guess a 2 or 3 day trip is better for that reason",positivo,"aspecto: atractivos reseña: It is a nice place to visit, but very far from the the city of Arequipa, which means you need much time to get there. I guess a 2 or 3 day trip is better for that reason"
gm_615024ac179ed9c5,atractivos,Valle del Colca,"Very nice place for hikers. 70 soles for foreigners, and 40 soles for péruvien people i think...",positivo,"aspecto: atractivos reseña: Very nice place for hikers. 70 soles for foreigners, and 40 soles for péruvien people i think..."
gm_77df8386e33190f7,atractivos,Valle del Colca,"Bello lugar. Tener cuidado con la altura, ya que hay sectores en los que se suben cerros.",positivo,"aspecto: atractivos reseña: Bello lugar. Tener cuidado con la altura, ya que hay sectores en los que se suben cerros."
gm_5342459e6e5ae343,atractivos,Valle del Colca,"Totally not worth it. Views aren't so great and entrance costs 70 soles, which is definitely too much because they haven't any maps for tourists in the office, there aren't any toilets on the paths. Paths are also very dirty - donkeys' poo is everywhere.",negativo,"aspecto: atractivos reseña: Totally not worth it. Views aren't so great and entrance costs 70 soles, which is definitely too much because they haven't any maps for tourists in the office, there aren't any toilets on the paths. Paths are also very dirty - donkeys' poo is everywhere."
gm_a422a5437bebf010,atractivos,Valle del Colca,Imperdible. Todo el cañón con múltiples atracciones para los que disfrutan de la naturaleza y de la antropología.,positivo,aspecto: atractivos reseña: Imperdible. Todo el cañón con múltiples atracciones para los que disfrutan de la naturaleza y de la antropología.
gm_8b48fc158b0f4f7d,atractivos,Valle del Colca,Veeery beautiful place with amazing options to explore nature in this magical part of Peru.,positivo,aspecto: atractivos reseña: Veeery beautiful place with amazing options to explore nature in this magical part of Peru.
gm_a2c782e1cca7e705,atractivos,Valle del Colca,"Excelente experiencia en el cañon del Colca, Chivay, baños termales entre otras rutas, recomendado para ir con la familia y amigos...",positivo,"aspecto: atractivos reseña: Excelente experiencia en el cañon del Colca, Chivay, baños termales entre otras rutas, recomendado para ir con la familia y amigos..."
gm_a0b90b7a78f2fffd,atractivos,Valle del Colca,"Nice place for hiking, biking, birding, Riding, camping and other outdoor activity. Enjoy your next Adventure with Perú Adventure Tours.",positivo,"aspecto: atractivos reseña: Nice place for hiking, biking, birding, Riding, camping and other outdoor activity. Enjoy your next Adventure with Perú Adventure Tours."
gm_ea478e443b2d496a,atractivos,Valle del Colca,"esplendido lugar para pasar un rato agradable con las personas y disfrutar del vuelo del condor, ademas muchos miradores donde la gente podra sentirse tranquila consigo misma, lleven abrigo y agua y si tienen una bebida caliente, mucho mejor.",positivo,"aspecto: atractivos reseña: esplendido lugar para pasar un rato agradable con las personas y disfrutar del vuelo del condor, ademas muchos miradores donde la gente podra sentirse tranquila consigo misma, lleven abrigo y agua y si tienen una bebida caliente, mucho mejor."
