review_uid,aspecto,destination,text_clean,label,input_modelo
gm_3f226cf1e443f543,atractivos,Ciudadela de Kuélap,"We just went to Kuélap. Don’t go to Kuélap if you’re coming from Chachapoyas. It’s definitely not worth paying the collectivo and teleferico to a place that’s almost totally closed. You need to make a reservation in advance, you get 45 minutes to visit the place, which you can totally do in less than 20 minutes. It’s really not nice! Wait until the place opens up fully again, then it should be very nice.",neutro,"aspecto: atractivos reseña: We just went to Kuélap. Don’t go to Kuélap if you’re coming from Chachapoyas. It’s definitely not worth paying the collectivo and teleferico to a place that’s almost totally closed. You need to make a reservation in advance, you get 45 minutes to visit the place, which you can totally do in less than 20 minutes. It’s really not nice! Wait until the place opens up fully again, then it should be very nice."
gm_5f253490075e6bcd,atractivos,Ciudadela de Kuélap,"Maravilloso, muy bonito, Chachapoyas ciudad tranquila, todo muy bonito, lo único malo puede ser q no tiene aeropuerto, pero una ciudad muy bonita y mucha historia.",positivo,"aspecto: atractivos reseña: Maravilloso, muy bonito, Chachapoyas ciudad tranquila, todo muy bonito, lo único malo puede ser q no tiene aeropuerto, pero una ciudad muy bonita y mucha historia."
gm_d24200fb76c652d8,atractivos,Ciudadela de Kuélap,"No existe comunicación entre el teleferico y Kuelap, a pesar de ser la única opción para llegar (sino debes caminar más de 4 hrs). No compren las entradas por adelantado, si te pasas de la hora no te dejan entrar y si hay algún problema no te cambian la entrada. En el teleferico hay un pequeño stand y ahi puedes comprarlas (solo por internet!) Es un bello lugar pero la administración deja mucho que desear, solo puedes hacer 1 recorrido, así que hazlo lento porque no te permiten retroceder en el camino. Me voy con la sensación de que solo les interesa el dinero y no se preocupan del turista, ni de la experiencia vivida.",positivo,"aspecto: atractivos reseña: No existe comunicación entre el teleferico y Kuelap, a pesar de ser la única opción para llegar (sino debes caminar más de 4 hrs). No compren las entradas por adelantado, si te pasas de la hora no te dejan entrar y si hay algún problema no te cambian la entrada. En el teleferico hay un pequeño stand y ahi puedes comprarlas (solo por internet!) Es un bello lugar pero la administración deja mucho que desear, solo puedes hacer 1 recorrido, así que hazlo lento porque no te permiten retroceder en el camino. Me voy con la sensación de que solo les interesa el dinero y no se preocupan del turista, ni de la experiencia vivida."
gm_7aef92232dfb0a69,atractivos,Ciudadela de Kuélap,"Para llegar hasta la fortaleza hay que hacer una caminata de 20 o 30 minutos desde la estación del teleferico. Ya cerca se puede apreciar que la fortaleza es monumental e impresionante. La muralla que la rodea no tiene el acabado de Machu Picchu, sin embargo es una construcción gigante en la punta de una montaña que les permitía visibilidad hacia todas las direcciones. Dentro de la fortaleza se encuentra diversas construcciones para motivos sociales, religiosos, y militares. También sorprende que los Incas hayan podido llegar y hacer construcciones dentro de la fortaleza.",positivo,"aspecto: atractivos reseña: Para llegar hasta la fortaleza hay que hacer una caminata de 20 o 30 minutos desde la estación del teleferico. Ya cerca se puede apreciar que la fortaleza es monumental e impresionante. La muralla que la rodea no tiene el acabado de Machu Picchu, sin embargo es una construcción gigante en la punta de una montaña que les permitía visibilidad hacia todas las direcciones. Dentro de la fortaleza se encuentra diversas construcciones para motivos sociales, religiosos, y militares. También sorprende que los Incas hayan podido llegar y hacer construcciones dentro de la fortaleza."
gm_c5329f825b4be81d,atractivos,Ciudadela de Kuélap,"Las telecabinas son de última generación, es un paseo bastante interesante. Pero la fortaleza está aún muy lejos de ser un punto turístico como Machu Picchu. Hay que caminar sobre tierra, rocas y lodo para poder llegar a la cima en donde verán la fortaleza desde afuera porque no se puede ingresar al complejo. La caminata dura aproximadamente 2 horas y es muy difícil para niños y adultos mayores, incluso personas que no tienen mucha resistencia física.",negativo,"aspecto: atractivos reseña: Las telecabinas son de última generación, es un paseo bastante interesante. Pero la fortaleza está aún muy lejos de ser un punto turístico como Machu Picchu. Hay que caminar sobre tierra, rocas y lodo para poder llegar a la cima en donde verán la fortaleza desde afuera porque no se puede ingresar al complejo. La caminata dura aproximadamente 2 horas y es muy difícil para niños y adultos mayores, incluso personas que no tienen mucha resistencia física."
gm_85f50afcd9ef2bcf,atractivos,Ciudadela de Kuélap,"Un lugar muy lindo los paisajes son geniales lo único malo de todo que las diferentes actividades de las agencias inician muy tarde y además de eso llegan demorados a eso agregamos que los guías no están tan capacitados en atención al pasajero ni cortesía, la comida en todos los lugares es lo mismo no tiene variedad",positivo,"aspecto: atractivos reseña: Un lugar muy lindo los paisajes son geniales lo único malo de todo que las diferentes actividades de las agencias inician muy tarde y además de eso llegan demorados a eso agregamos que los guías no están tan capacitados en atención al pasajero ni cortesía, la comida en todos los lugares es lo mismo no tiene variedad"
gm_d436e7635a84886f,atractivos,Ciudadela de Kuélap,"We decided to drive instead of taking the gondola. The road was sketchy in a few spots with small durrumbes (land slides), but overall it wasn't too bad. We didn't realize that we should have paid for tickets online, but a very helpful woman who worked there helped us navigate the process due to the website being in Spanish. We arrived to the ruins at 9:30 am on a weekday and had the place to ourselves. We didn't see any other visitors until we were on our way back down. The site and grounds are very interesting and we'll maintained. The pathways are good but be prepared for climbing and descending stairs. There were a few people positioned along the route to offer information and guidance. It was a good experience and I recommend it.",positivo,"aspecto: atractivos reseña: We decided to drive instead of taking the gondola. The road was sketchy in a few spots with small durrumbes (land slides), but overall it wasn't too bad. We didn't realize that we should have paid for tickets online, but a very helpful woman who worked there helped us navigate the process due to the website being in Spanish. We arrived to the ruins at 9:30 am on a weekday and had the place to ourselves. We didn't see any other visitors until we were on our way back down. The site and grounds are very interesting and we'll maintained. The pathways are good but be prepared for climbing and descending stairs. There were a few people positioned along the route to offer information and guidance. It was a good experience and I recommend it."
gm_c6145d8197b6a35e,atractivos,Ciudadela de Kuélap,Bien linda y grande la inversión esperando que nuestros hermanos del Perú y amigos de otros países quedan cordialmente invitados a conocer esta experiencia maravillosa.,positivo,aspecto: atractivos reseña: Bien linda y grande la inversión esperando que nuestros hermanos del Perú y amigos de otros países quedan cordialmente invitados a conocer esta experiencia maravillosa.
gm_9a377a24b8540611,atractivos,Ciudadela de Kuélap,"Vale la pena pasear en el teleférico, cómodo, seguro, sin colas y un excelente servicio... Pero, una vez que bajas de la cabina se acabó la buena experiencia, no te explican que tienes que hacer una caminata de aproximadamente 1 hora hasta las ruinas (kilómetro y medio de subidas y bajadas), por un camino donde los primeros 200 metros están bien conservados y el resto es un desastre. Al llegar a la fortaleza, supuestamente, tienes que haber sacado un ticket en línea y solo deberían entrar 13 personas a la vez por 45 minutos. En mi turno dejaron entrar como a 30. Osea, por las puras uno saca un turno. Los 45 minutos son en verdad 15, por qué lo que está habilitado para recorrer es solo una mínima parte. Bueno, en verdad es a criterio de los de seguridad, por qué habia un trayecto mayor para recorrer pero sin mayor explicación, solo el YO estoy diciendo que no se puede ir por allá, te impiden hacer un mayor recorrido. Si no está listo para recibir turismo, por qué no lo cierran y se dedican a hacer las cosas bien.",positivo,"aspecto: atractivos reseña: Vale la pena pasear en el teleférico, cómodo, seguro, sin colas y un excelente servicio... Pero, una vez que bajas de la cabina se acabó la buena experiencia, no te explican que tienes que hacer una caminata de aproximadamente 1 hora hasta las ruinas (kilómetro y medio de subidas y bajadas), por un camino donde los primeros 200 metros están bien conservados y el resto es un desastre. Al llegar a la fortaleza, supuestamente, tienes que haber sacado un ticket en línea y solo deberían entrar 13 personas a la vez por 45 minutos. En mi turno dejaron entrar como a 30. Osea, por las puras uno saca un turno. Los 45 minutos son en verdad 15, por qué lo que está habilitado para recorrer es solo una mínima parte. Bueno, en verdad es a criterio de los de seguridad, por qué habia un trayecto mayor para recorrer pero sin mayor explicación, solo el YO estoy diciendo que no se puede ir por allá, te impiden hacer un mayor recorrido. Si no está listo para recibir turismo, por qué no lo cierran y se dedican a hacer las cosas bien."
gm_722c372b5b8d452e,atractivos,Ciudadela de Kuélap,"As of a few weeks ago because they’re busy making repairs after a colapse, it opened back up and we were allowed to view the outside of one of the entrances, but not go inside…. yet I found it worth it for the journey up that demonstrated how steep and inaccessible the place is to get to being 10,000 feet up. After seeing the ruins and taking that 1 kilometer hike up to narrow entrance (one of three), I enjoyed how I could now notice bits of ruins and the edge of the fortress peeking out from above on my way down while in the cable car to try to imagine what the Inca saw when going up and taking over the Cloud people… it surely deserves five stars when fully open. … but still worth the money and worth exploring north Peru",positivo,"aspecto: atractivos reseña: As of a few weeks ago because they’re busy making repairs after a colapse, it opened back up and we were allowed to view the outside of one of the entrances, but not go inside…. yet I found it worth it for the journey up that demonstrated how steep and inaccessible the place is to get to being 10,000 feet up. After seeing the ruins and taking that 1 kilometer hike up to narrow entrance (one of three), I enjoyed how I could now notice bits of ruins and the edge of the fortress peeking out from above on my way down while in the cable car to try to imagine what the Inca saw when going up and taking over the Cloud people… it surely deserves five stars when fully open. … but still worth the money and worth exploring north Peru"
gm_33ada89c7125b55e,atractivos,Ciudadela de Kuélap,"La fortaleza es maravillosa. El servicio del teleférico y las cabinas de primera. El servicio del ministerio de cultura muy malo. No hay ningún tipo de información, la venta de entradas solo por internet y uno llega sin saber que hacer. Las reparaciones y reconstrucción es grande.",positivo,"aspecto: atractivos reseña: La fortaleza es maravillosa. El servicio del teleférico y las cabinas de primera. El servicio del ministerio de cultura muy malo. No hay ningún tipo de información, la venta de entradas solo por internet y uno llega sin saber que hacer. Las reparaciones y reconstrucción es grande."
gm_305bff750201b6af,atractivos,Ciudadela de Kuélap,"Pensé, de acuerdo a los blogs que leí el ingreso era de 15 soles. Pero cuando llegue al lugar el ingreso al complejo era de 30 soles por persona, un precio considero excesivo. Muchos lugares del complejo estaban en reconstrucción y era difícil poder apreciar este hermoso lugar",positivo,"aspecto: atractivos reseña: Pensé, de acuerdo a los blogs que leí el ingreso era de 15 soles. Pero cuando llegue al lugar el ingreso al complejo era de 30 soles por persona, un precio considero excesivo. Muchos lugares del complejo estaban en reconstrucción y era difícil poder apreciar este hermoso lugar"
gm_b8f9a63faaf06f70,atractivos,Ciudadela de Kuélap,"I was a bijr skeptical about heading there, but if you are already doing gocta, then why not. Archeological site is ome thing, I was more impressed by the views on this place. So good that I kept looking at them. Plus the cable car heading up is also amazing. Important thing to notice that they don't sell the tickets for the fortress itself anywhere. You have to buy it online I'm going to add the QR code to do so which also has the website. If you go to the cable car entrance, they will also tell you to book it online. And the idea to book that is that choose an entrance which will be at least 1 hour or 1.5 hours later to when you are at the cable car insurance because it will take 20 minutes to get up then almost 30 minutes of walking to that place and then you will have you will get the limit end entry so choose your entry time one or 1.5 hours later.",positivo,"aspecto: atractivos reseña: I was a bijr skeptical about heading there, but if you are already doing gocta, then why not. Archeological site is ome thing, I was more impressed by the views on this place. So good that I kept looking at them. Plus the cable car heading up is also amazing. Important thing to notice that they don't sell the tickets for the fortress itself anywhere. You have to buy it online I'm going to add the QR code to do so which also has the website. If you go to the cable car entrance, they will also tell you to book it online. And the idea to book that is that choose an entrance which will be at least 1 hour or 1.5 hours later to when you are at the cable car insurance because it will take 20 minutes to get up then almost 30 minutes of walking to that place and then you will have you will get the limit end entry so choose your entry time one or 1.5 hours later."
gm_3ef1a75ecbfd0d71,atractivos,Ciudadela de Kuélap,"Vale muchisimo el camino en bus (90 min aprox, curvas, subidas, bajadas, cansancio, mareo para algunos, calor). La recompensa: ver una ciudadela escondida, maravillosa, increible, que no esperas encontrar. Nosotros contratamos un tour y el operador se encargó de todo. Lo unico que tuvimos que hacer fue registrarnos por escrito con nuestros documentos.",positivo,"aspecto: atractivos reseña: Vale muchisimo el camino en bus (90 min aprox, curvas, subidas, bajadas, cansancio, mareo para algunos, calor). La recompensa: ver una ciudadela escondida, maravillosa, increible, que no esperas encontrar. Nosotros contratamos un tour y el operador se encargó de todo. Lo unico que tuvimos que hacer fue registrarnos por escrito con nuestros documentos."
gm_c07880d2c4b553d6,atractivos,Ciudadela de Kuélap,"No dejan ver, apenas una parte muy pequeña; esta en refacción. Tanto gasto para ir y para eso, pienso que no vale la pena. Deben cerrar hasta q terminen la refacción completa y recién abrir. Piensan en sus propios intereses y no en la calidad de servicio que brindan a los usuarios.",negativo,"aspecto: atractivos reseña: No dejan ver, apenas una parte muy pequeña; esta en refacción. Tanto gasto para ir y para eso, pienso que no vale la pena. Deben cerrar hasta q terminen la refacción completa y recién abrir. Piensan en sus propios intereses y no en la calidad de servicio que brindan a los usuarios."
gm_b0e212228a767f9a,atractivos,Ciudadela de Kuélap,"Increíble experiencia, altamente recomendado. El teleférico va lento, pero permite apreciar el paisaje, la caminata de disfruta con un buen clima.",positivo,"aspecto: atractivos reseña: Increíble experiencia, altamente recomendado. El teleférico va lento, pero permite apreciar el paisaje, la caminata de disfruta con un buen clima."
gm_2275f197732d1e1f,atractivos,Ciudadela de Kuélap,"Lugar turístico con mucha historia, lo malo es que se encuentra en mal estado de conservación",negativo,"aspecto: atractivos reseña: Lugar turístico con mucha historia, lo malo es que se encuentra en mal estado de conservación"
gm_46564c899f7a5d84,atractivos,Complejo Arqueológico Chan Chan,"Un buen lugar para aprender parte de nuestra historia, pero lo califico con dos estrellas porque no se pudo ingresar a todos los sitios de la ciudadela. El gobierno debería tomar en serio nuestra cultura e invertir más en estos sitios.",positivo,"aspecto: atractivos reseña: Un buen lugar para aprender parte de nuestra historia, pero lo califico con dos estrellas porque no se pudo ingresar a todos los sitios de la ciudadela. El gobierno debería tomar en serio nuestra cultura e invertir más en estos sitios."
gm_e012fdcf59b6c3c6,atractivos,Complejo Arqueológico Chan Chan,"El Museo de Sitio de Chan Chan un museo muy interesante con objetos de valor y tmb replicas, que nos muestra claramente la historia de esa epoca , hay jarros platos y muchos objetos tmb una replica grande tamaño de una sala de la ciudad de chan chan donde esta permitido tomar las fotos que kieras, el recorrido solo demorará 20 minutos aprox y con guia 30 minutos, si deseas ir por tu cuenta tmb es una buena opcion todo tiene su letrero, la entrada esta 10 soles y esta abierto hasta las 4pm.",positivo,"aspecto: atractivos reseña: El Museo de Sitio de Chan Chan un museo muy interesante con objetos de valor y tmb replicas, que nos muestra claramente la historia de esa epoca , hay jarros platos y muchos objetos tmb una replica grande tamaño de una sala de la ciudad de chan chan donde esta permitido tomar las fotos que kieras, el recorrido solo demorará 20 minutos aprox y con guia 30 minutos, si deseas ir por tu cuenta tmb es una buena opcion todo tiene su letrero, la entrada esta 10 soles y esta abierto hasta las 4pm."
gm_8db8dd7d331414b6,atractivos,Complejo Arqueológico Chan Chan,"El museo es pequeño, no es necesario contratar un guía, lo malo que ninguna imagen, réplica o foto tiene descripción, no hay forma de saber que estas viendo, eso me parece terrible porque los guías (en su mayoria) cobran mucho, el museo se ve en 20 minutos máximo.",negativo,"aspecto: atractivos reseña: El museo es pequeño, no es necesario contratar un guía, lo malo que ninguna imagen, réplica o foto tiene descripción, no hay forma de saber que estas viendo, eso me parece terrible porque los guías (en su mayoria) cobran mucho, el museo se ve en 20 minutos máximo."
gm_cf8bbb37a4ef8b85,atractivos,Complejo Arqueológico Chan Chan,"Interesante de mostrar la historia ,desde el ingreso se muestra mucho descuido,la conservacion es falta de cultura turistica ,falta capacitacion de calidad del servicio al turista",positivo,"aspecto: atractivos reseña: Interesante de mostrar la historia ,desde el ingreso se muestra mucho descuido,la conservacion es falta de cultura turistica ,falta capacitacion de calidad del servicio al turista"
gm_674b692ec3d41e70,atractivos,Complejo Arqueológico Chan Chan,The museum is a 2 bit add on to the Chan Chan ruins which may be Interesting but all you see is most of one of 9 palaces of a 20km site - the guide also tended to resort to the archeologists say .,neutro,aspecto: atractivos reseña: The museum is a 2 bit add on to the Chan Chan ruins which may be Interesting but all you see is most of one of 9 palaces of a 20km site - the guide also tended to resort to the archeologists say .
gm_53f60be57251d3f4,atractivos,Complejo Arqueológico Chan Chan,"La concepción del museo no corresponde al sitio arqueológico, no solo porque es minúsculo en comparación a toda el área en la que están los templos, sino porque mantiene en almacén gran parte de los objetos y cuerpos hallados, no se exhiben. Su infraestructura es inadecuada por insuficiente y al 27/07/2024, luce muy descuidada por falta de mantenimiento, señalización y limpieza. Altamente recomendable contratar guía para el museo y el sitio arqueológico (especialmente), para comprender que incluso lo que se expone y preserva en el sitio, es una pequeña fracción de Chan Chan. Lo demás, está a merced de la inclemencia del sol, lluvia y viento, deteriorándose inexorablemente por descuido estatal y ciudadano.",positivo,"aspecto: atractivos reseña: La concepción del museo no corresponde al sitio arqueológico, no solo porque es minúsculo en comparación a toda el área en la que están los templos, sino porque mantiene en almacén gran parte de los objetos y cuerpos hallados, no se exhiben. Su infraestructura es inadecuada por insuficiente y al 27/07/2024, luce muy descuidada por falta de mantenimiento, señalización y limpieza. Altamente recomendable contratar guía para el museo y el sitio arqueológico (especialmente), para comprender que incluso lo que se expone y preserva en el sitio, es una pequeña fracción de Chan Chan. Lo demás, está a merced de la inclemencia del sol, lluvia y viento, deteriorándose inexorablemente por descuido estatal y ciudadano."
gm_6815415c615d39be,atractivos,Complejo Arqueológico Chan Chan,"Bonito museo pero no incluye guiado. El pago es diferenciado por adultos y escolares, pero, si es para contar con guía, los precios promedio son 50 soles por grupo, considerar que la boletería está a varias cuadras del complejo Chan Chan",positivo,"aspecto: atractivos reseña: Bonito museo pero no incluye guiado. El pago es diferenciado por adultos y escolares, pero, si es para contar con guía, los precios promedio son 50 soles por grupo, considerar que la boletería está a varias cuadras del complejo Chan Chan"
gm_3069d0c61a786a15,atractivos,Complejo Arqueológico Chan Chan,"El lugar es muy bonito pero no hay infomacion.sobre los acontecimientos. De la huaca.. si no contratas un guia,estas perdido,no hay señalizicion por donde ir. Te venden el boleto Y ya. Aparte no te dicen que hay 2 sitios que estan cerrados. Hace 5 años y no se puede entrar. Pero igual te cobran",positivo,"aspecto: atractivos reseña: El lugar es muy bonito pero no hay infomacion.sobre los acontecimientos. De la huaca.. si no contratas un guia,estas perdido,no hay señalizicion por donde ir. Te venden el boleto Y ya. Aparte no te dicen que hay 2 sitios que estan cerrados. Hace 5 años y no se puede entrar. Pero igual te cobran"
gm_060afc311521e481,atractivos,Complejo Arqueológico Chan Chan,Es bien educativo pues allí se observa la artesanía tanto en arcilla plata y oro eran buenos artesanos,positivo,aspecto: atractivos reseña: Es bien educativo pues allí se observa la artesanía tanto en arcilla plata y oro eran buenos artesanos
gm_93ab511781e639ba,atractivos,Complejo Arqueológico Chan Chan,El lugar es hermoso lo malo es el pago adicional que se debe hacer a los guias deberia estar incluido en el pago de entrada,positivo,aspecto: atractivos reseña: El lugar es hermoso lo malo es el pago adicional que se debe hacer a los guias deberia estar incluido en el pago de entrada
gm_e46f6be3360798b9,atractivos,Complejo Arqueológico Chan Chan,A lot to improve. Large model map is good to show the scale of the city but could do with some annotations. Has some exhibits but no real explanation of the city's history. I came before going to the ruins hoping it'd give some information about what I'm looking at but didn't help at all. But it's cheap to enter.,positivo,aspecto: atractivos reseña: A lot to improve. Large model map is good to show the scale of the city but could do with some annotations. Has some exhibits but no real explanation of the city's history. I came before going to the ruins hoping it'd give some information about what I'm looking at but didn't help at all. But it's cheap to enter.
gm_3572fe836c040cb4,atractivos,Complejo Arqueológico Chan Chan,"Definitivamente.... Visitar y aprender más de nuestra cultura.... ES ALGO INCREÍBLE. Lamentablemente EL ESTADO no da la importancia debida. 10 de enero del 2024 EL ESTADO DE LAS PISTAS DE LA CIUDAD DE TRUJILLO, SIMPLEMENTE HORRIBLE, LA GENTE NO RESPONDE LOS SEMÁFOROS, LA LIMPIEZA NO EXISTE EN ESA CIUDAD, ES UNA PENA",positivo,"aspecto: atractivos reseña: Definitivamente.... Visitar y aprender más de nuestra cultura.... ES ALGO INCREÍBLE. Lamentablemente EL ESTADO no da la importancia debida. 10 de enero del 2024 EL ESTADO DE LAS PISTAS DE LA CIUDAD DE TRUJILLO, SIMPLEMENTE HORRIBLE, LA GENTE NO RESPONDE LOS SEMÁFOROS, LA LIMPIEZA NO EXISTE EN ESA CIUDAD, ES UNA PENA"
gm_10055d2963de0e39,atractivos,Complejo Arqueológico Chan Chan,"Un lugar impresionante, se siente la historia en cada rincón; aunque se nota que necesita más cuidado y mantenimiento.",positivo,"aspecto: atractivos reseña: Un lugar impresionante, se siente la historia en cada rincón; aunque se nota que necesita más cuidado y mantenimiento."
gm_e870d0b0b542962b,atractivos,Complejo Arqueológico Chan Chan,"No hay buena información como para leer y entender la cultura de CHAN CHAN, pésimo.... para un turista no tendrán información de una gran cultura o es necesario el guía?? Y no tener información de cada punto ubicado en chan chan.....",positivo,"aspecto: atractivos reseña: No hay buena información como para leer y entender la cultura de CHAN CHAN, pésimo.... para un turista no tendrán información de una gran cultura o es necesario el guía?? Y no tener información de cada punto ubicado en chan chan....."
gm_761b1cdbea945d6d,atractivos,Complejo Arqueológico Chan Chan,"Es un museo interesante, tiene algunas cerámicas y una maqueta de lo que podría haber sido la ciudad de Chan Chan. Aún así, me pareció que contaba con poquitos objetos de lo que fue encontrado en el sitio, y también creo que sería mejor si tuviera más información escrita junto con los objetos que se presentan adentro (por ejemplo, las maquetas no indican a qué sitios de la ciudad corresponden los modelos, las representaciones de estatuas no tienen una descripción de la escena que están representando, etc.). Pareciera que todas estas informaciones son omitidas a propósito para que las personas visitantes tengan o crean tener la necesidad de contratar un/a guía. Afuera del museo se puede ver a los perros sin pelo o perros peruanos (Canis caraybicus), que ya estaban representados en las cerámicas de la época de Chan Chan, y que se muestran en el museo.",negativo,"aspecto: atractivos reseña: Es un museo interesante, tiene algunas cerámicas y una maqueta de lo que podría haber sido la ciudad de Chan Chan. Aún así, me pareció que contaba con poquitos objetos de lo que fue encontrado en el sitio, y también creo que sería mejor si tuviera más información escrita junto con los objetos que se presentan adentro (por ejemplo, las maquetas no indican a qué sitios de la ciudad corresponden los modelos, las representaciones de estatuas no tienen una descripción de la escena que están representando, etc.). Pareciera que todas estas informaciones son omitidas a propósito para que las personas visitantes tengan o crean tener la necesidad de contratar un/a guía. Afuera del museo se puede ver a los perros sin pelo o perros peruanos (Canis caraybicus), que ya estaban representados en las cerámicas de la época de Chan Chan, y que se muestran en el museo."
gm_cc924d86487939fa,atractivos,Huacas del Sol y de la Luna,Hermoso lugar donde vas a ver dónde se hacían las ceremonias protocolares rituales y pinturas en alto y bajo relieve y con una arquitectura fuere de serie en el antiguo Perú.,positivo,aspecto: atractivos reseña: Hermoso lugar donde vas a ver dónde se hacían las ceremonias protocolares rituales y pinturas en alto y bajo relieve y con una arquitectura fuere de serie en el antiguo Perú.
gm_0596101e009cadad,atractivos,Huacas del Sol y de la Luna,Es un lugar histórico bonito para conocer y aprender muchas cosas una gran experiencia q viví con mi hija,positivo,aspecto: atractivos reseña: Es un lugar histórico bonito para conocer y aprender muchas cosas una gran experiencia q viví con mi hija
gm_79e754dfc704b6ac,atractivos,Huacas del Sol y de la Luna,Realmente increíble el tamaño de la estructura es impresionante y el acabado muy logrado tiene muros tallados con varios motivos definitivamente se debe visitar además también hay un museo donde se pueden observar piezas de la época,positivo,aspecto: atractivos reseña: Realmente increíble el tamaño de la estructura es impresionante y el acabado muy logrado tiene muros tallados con varios motivos definitivamente se debe visitar además también hay un museo donde se pueden observar piezas de la época
gm_8cefff6b510ad730,atractivos,Huacas del Sol y de la Luna,Nice place to visit. I arrived before the gate opened but the ticket person mentioned the tour starts at 10 instead so by the time I got there it was pretty crowded. However the museum was not. The guide blazed through the site in half and hour and barely stopped for photos. We also didn't visit one of the buildings that a private tour visited,positivo,aspecto: atractivos reseña: Nice place to visit. I arrived before the gate opened but the ticket person mentioned the tour starts at 10 instead so by the time I got there it was pretty crowded. However the museum was not. The guide blazed through the site in half and hour and barely stopped for photos. We also didn't visit one of the buildings that a private tour visited
gm_3dce2ed425f7025d,atractivos,Huacas del Sol y de la Luna,"Excelente lugar , tiene restauran espacio para la espera del recorrido , un lindo ambiente y una buena atención .",positivo,"aspecto: atractivos reseña: Excelente lugar , tiene restauran espacio para la espera del recorrido , un lindo ambiente y una buena atención ."
gm_59dc1ef7cb19916b,atractivos,Huacas del Sol y de la Luna,Muy bien todo.. solo el guía con pocas ganas de contar la historia .. muy rápido se salto varios lugares ... en general los arqueólogos hacen un buen trabajo.,positivo,aspecto: atractivos reseña: Muy bien todo.. solo el guía con pocas ganas de contar la historia .. muy rápido se salto varios lugares ... en general los arqueólogos hacen un buen trabajo.
gm_d53bae176e77f8c1,atractivos,Huacas del Sol y de la Luna,"El lugar muy interesante y bonito. Lastimosamente como es la mayoría de la costa está lleno de basura, apresar de que es un lugar muy turístico les hace falta limpieza. Se puede ver botellas tiradas por aquí y por allá, los letreros se ven viejos y rotos. Recomiendo ir con ropa cómoda para caminar y llevar líquidos ya que es bastante caluroso, el recorrido toma aproximadamente 1 hora.",positivo,"aspecto: atractivos reseña: El lugar muy interesante y bonito. Lastimosamente como es la mayoría de la costa está lleno de basura, apresar de que es un lugar muy turístico les hace falta limpieza. Se puede ver botellas tiradas por aquí y por allá, los letreros se ven viejos y rotos. Recomiendo ir con ropa cómoda para caminar y llevar líquidos ya que es bastante caluroso, el recorrido toma aproximadamente 1 hora."
gm_762df9171919179f,atractivos,Huacas del Sol y de la Luna,The visit with the English guide lasted 25mn instead of 1h20. I would have prefer pay a real guide instead of rushing the temple. Too bad because I think there is many things to say about it.,neutro,aspecto: atractivos reseña: The visit with the English guide lasted 25mn instead of 1h20. I would have prefer pay a real guide instead of rushing the temple. Too bad because I think there is many things to say about it.
gm_8cafb33af282bd1b,atractivos,Huacas del Sol y de la Luna,"Le doy cinco estrellas por su valor cultural y arqueológico. Visualmente, tanto este lugar como el resto de la zona por el tipo de material que utilizaron (adobe) decepciona enormemente, el paso del tiempo, la erosión y los saqueos han degradado el lugar. Lo que en tiempos pasados eran enormes edificaciones ahora son enormes montañas de tierra por lo que hay que hacer un gran ejercicio de imaginación y esperar a que hagan una gran inversión económica para que descubran lo que se esconde en su interior.",negativo,"aspecto: atractivos reseña: Le doy cinco estrellas por su valor cultural y arqueológico. Visualmente, tanto este lugar como el resto de la zona por el tipo de material que utilizaron (adobe) decepciona enormemente, el paso del tiempo, la erosión y los saqueos han degradado el lugar. Lo que en tiempos pasados eran enormes edificaciones ahora son enormes montañas de tierra por lo que hay que hacer un gran ejercicio de imaginación y esperar a que hagan una gran inversión económica para que descubran lo que se esconde en su interior."
